Entity-Origin	1	7	My point was coming from a welding background that good goggles are most definitely not hard to find.
Component-Whole-Inv	10	15	What is so amazing about this technology is that the image is constructed from random photos pulled from the Internet.
Message-Topic-Inv	2	13	The early aims and objectives of cooperatives have been considered in the first chapter of this book.
Product-Producer	6	14	The movie represents the only film soundtrack by the seminal Los Angeles punk rock band.
Other	4	5	Streema is an online radio tuner to listen, discover and share radios with your friends.
Other	4	9	Ross noted that the landscapes he painted - typically mountains, lakes, snow, and log cabin scenes - were strongly influenced by his years living in Alaska, where he was stationed for the majority of his Air Force career.
Content-Container-Inv	6	9	Among the additional contents of the box were a controller, an audio/video connector, a plug, and quite a few manuals and booklets.
Cause-Effect-Inv	5	15	Eighty percent of the mortgage fraud has been caused by the banks and the lending institutions.
Entity-Destination	10	18	For the first time in more than 25 years, captive-bred black rhinos have been released back into the wild in Kenya.
Member-Collection-Inv	25	27	His story begins with an old woman's attempt to locate her father's wartime Swiss bank account and spirals quickly into an emotionally charged, multibillion-dollar international knot of lawyers, bankers, and politicians.
Other	1	4	The solution comprises the creation of a decentralized Internet host name resolution system with flat hierarchy on the basis of Metrized Small World data structure.
Cause-Effect-Inv	3	6	"The cheering and screaming after the victory had hardly died down when Marilyn Kelly proclaimed ""Party at my house!""."
Product-Producer-Inv	1	2	The supplier's invoice is payable within 30 days.
Other	14	17	US forces fared so well that MacArthur gained Truman's permission to attempt a total rout of communist forces.
Component-Whole	0	5	 Poems are published on this site purely for educational reasons, for the purpose of information and with good intentions.
Entity-Origin	4	7	These are archived boat logs from previous months sampling beginning in February 2002.
Other	10	13	The commission merely implements the contracts, shielding the major party candidates from public criticism.
Other	1	5	The crew assisted with the investigation and was in service for around an hour.
Other	2	8	The corporate regulator has been dragged into undertaker's inquiry.
Instrument-Agency-Inv	4	8	In tele-operation, a human operator manipulates a control stick to generate a command signal so that a robot performs a specified task.
Content-Container	1	7	The newspaper was being kept in a box.
Entity-Destination	1	7	The water is running into the overflow pipe.
Entity-Destination	3	8	He stuffed the letter into an empty lemonade bottle, corked it, tossed it overboard, and forgot.
Cause-Effect-Inv	2	8	The northwest swell was generated by a powerful storm off Japan on Jan. 5 and gained strength last week.
Cause-Effect-Inv	2	6	The basic indicator of the health condition of trees, stands and forests is tree defoliation.
Content-Container-Inv	3	6	The first aid pouch contained a package of sulfa powder and a bandage to dress the wound.
Product-Producer	11	13	One downside of the book was that some points in the book the author expanded the book with knowledge that made it a little less interesting.
Content-Container	2	8	The hard drive was forgotten placed inside a car, which was ignited.
Entity-Origin	4	8	Stadler agrees, stating that progress comes from unexpected sources.
Other	1	7	Stuart's cavalry observed the passing through the town.
Other	16	22	The entire site was actively farmed during the 2004 growing season and aerial photography indicates the site has been farmed for multiple years.
Entity-Destination	2	6	The following letter was sent to members of the U.S. Senate.
Cause-Effect	1	7	The dispute has resulted in major regional wars and two Palestinian Intifadas with tragedies on both sides.
Other	1	14	Case studies, some of them book long, have made a notable contribution to scientific medicine.
Cause-Effect-Inv	1	5	Liver cancer caused by HBV virus is among the first three causes of death from cancer in men, and a major cause of cancer in women.
Entity-Destination	1	5	A train ran into a truck, leaving 14 dead.
Component-Whole-Inv	15	16	In the shoulder joint, the humerus (upper arm bone) fits into the socket of the shoulder blade.
Cause-Effect-Inv	8	17	In a conventional, steam turbine-only power plant, the heat required to produce the steam comes from a boiler.
Cause-Effect-Inv	43	46	Widely previously interpreted as precursory activity to the 1906 earthquake, they have been found to have a strong seasonal pattern and have been postulated to be due to large seasonal sediment loads in coastal bays that overlie faults as a result of the erosion caused by hydraulic mining in the later years of the California Gold Rush.
Other	1	4	U.S. embassy participated in opening of the unique exhibition about general Pika.
Component-Whole	10	14	The momentum of their movement breaks the circle as the arm of the foreground dancer reaches out.
Cause-Effect	0	7	 Electrolysis of the resulting mixture caused the reduction of the aluminum ions in the Al2O3.
Message-Topic-Inv	1	6	The debacle was the topic of conversation for days.
Member-Collection-Inv	20	23	The first civilization to have a dedicated force of military engineering specialists were the Romans, whose army contained a dedicated corps of military engineers known as architecti.
Product-Producer	17	18	Buyers of new stoves are sometimes encouraged to buy the optional fan that is offered by the stove's manufacturer.
Product-Producer-Inv	1	4	The lady made the photocopies, pushed a few more keys on her computer, and shuffled some papers around.
Cause-Effect	2	16	The desperate man who had clung to the stump had battered the rocks with a shuddering thump.
Other	61	66	As the Anglo-Norman force sustained but little loss in this battle, their archers at the onset showered a hail of arrows upon the Irish host who were not protected with mail armour, and shot them down in hundreds before they could get to close quarters; and then the charge of the heavy Anglo-Norman cavalry of mail-clad knights, completed the havoc and rout of the undisciplined Gaelic hosts.
Content-Container	9	14	Also missing was a 38 caliber Smith & Wesson gun that was in a suitcase in the tractor.
Product-Producer-Inv	9	11	The cup's a bit small but who cares, the machine makes coffee quickly enough that it's no problem to just make a second cup.
Product-Producer-Inv	1	7	The speaker opens the poem with a question addressed to the beloved.
Instrument-Agency-Inv	1	7	A couple relaxes with a cup of coffee at one of Alaska's fabulous bed and breakfasts.
Product-Producer-Inv	4	9	In 1999, the British consultant thought up an innovative way of dealing with waste paper.
Component-Whole-Inv	1	6	The commander sawed logs with his neck hanging radically from one medieval arm while his feet hung three feet above the hardwood floor on the other side.
Entity-Origin	1	7	The signal is received from a known direction.
Product-Producer-Inv	5	6	The focus of the German professor's paper was very relevant to the main subject of the conference.
Entity-Destination	3	6	The seniors poured flour into wax paper and threw the items as projectiles on freshmen during a morning pep rally.
Component-Whole	3	10	"The ""Happy Hour"" gathering was the best part of the event."
Component-Whole	11	14	Some nails are more difficult to remove than others from the shank of the shoe.
Entity-Destination	4	9	EU is pouring a million into next, next generation mobile.
Cause-Effect	1	4	This meeting establishes the laws which govern the church and the priorities for the coming year.
Product-Producer-Inv	5	23	This picture shows a glass blower in one of Hebron's blown glass factories molding the hot glass paste into the bottom of a vase.
Component-Whole-Inv	6	12	Iraq reiterated on Friday that its dossier provided a full and honest account of its weapons programmes.
Other	11	18	Clay County, a small but thriving colony grows in the seepage spring which is the source of the creek.
Component-Whole	3	4	He took a ring folder, and a pad of paper suitably punched to fit the ring folder.
Entity-Origin	2	8	"The following excerpt was a part of the article: ""Some say it feels like a scene from a Norman Rockwell painting as families gather in front of the picturesque performing arts center."""
Cause-Effect-Inv	5	12	A febrile seizure is a convulsion in a child triggered by a fever.
Component-Whole-Inv	2	6	A typical pig has a large head with a long snout which is strengthened by a special prenasal bone and by a disk of cartilage in the tip.
Cause-Effect-Inv	28	33	So solar thermal power generation works essentially the same as generation from fossil fuels except that instead of using steam produced from the combustion of fossil fuels, the steam is produced by the heat collected from sunlight.
Product-Producer	1	2	The organ builder inspects the site where the organ will be used.
Cause-Effect-Inv	5	7	I derive tremendous pleasure and fulfillment from teaching, particularly when I am able to help students understand a previously foreign concept or idea, aid them in seeing a familiar object or event from a new and unusual perspective, guide them with projects they are working on, or encourage the interests they have.
Other	0	5	 Criminal procedure refers to the legal process for adjudicating claims that someone has violated criminal law.
Member-Collection-Inv	28	30	In general, I am not in favour of the television journalist, Mr Jeremy Paxman, a gentleman who reads the news with the impatience of a man astride a bike of wasps, but I must confess I have been warming to him in recent weeks.
Message-Topic	7	12	Throughout his writing career, all of his novels have concerned fictional secret agents.
Component-Whole	5	7	Viral DNA forms in the livers of ducks transfected with mutant genomes.
Cause-Effect	2	9	The chemical reaction in the water caused a bubbling affect on the surface.
Cause-Effect	1	5	The movement developed from the rediscovery by European scholars of many Greek and Roman texts.
Component-Whole	13	16	This is made possible by unscrewing the three or four screws from the button of the mouse.
Entity-Origin-Inv	0	1	 Canola seed are small, and placement at a shallow depth is required.
Entity-Origin	4	11	They have talked to people who have come out of their body in surgery; they come out of their body after an accident.
Content-Container	5	12	No one found the handcuff key, which was hidden in a small pouch in his gym shorts.
Entity-Origin	3	8	The company's storage strategy is derived from customer's needs.
Content-Container	1	6	The bomb was hidden in a handcart near the Mar Toma Church, also known as Church of St. Thomas, in the city of Mosul.
Cause-Effect	2	7	The economic setbacks of 1893 had created unemployment and poverty which caused migration in search of new opportunities.
Instrument-Agency-Inv	1	5	A hacker uses a home computer that can be linked to other computers by a modem that allows the user to send and receive information over telephone lines.
Instrument-Agency-Inv	4	8	In July 2004, the group struck again with bombs at the U.S. and Israeli Embassies.
Component-Whole	1	4	The legs of the chairs were designed differently and they were continuously upgraded with new styles and designs.
Instrument-Agency-Inv	1	6	Police officer uses a Taser stun gun to subdue a glass-wielding six-year-old.
Other	1	6	All houses are now built this way.
Member-Collection-Inv	17	20	Charles Beauregard is still working for Intelligence and hears about the Red Baron flying ace and his circus of vampire fighters.
Instrument-Agency-Inv	4	8	Amendment 4 removed the subsection which applies the measure to partner authorities of local authorities.
Other	1	4	The team finishes the season with a 9-11 record, just short of tournament contention.
Product-Producer	5	6	In those five years, a drug developer must make enough profit to recover costs and replenish its research budget.
Entity-Destination	1	6	The poisons were poured into his veins.
Content-Container-Inv	6	10	The next shot shows only a suitcase with neatly folder clothes in it on the bed.
Other	3	7	The gist of trespass is direct physical interference with another's exclusive possession of land.
Instrument-Agency-Inv	1	10	This code constructs a triangle from a set of three lines.
Other	1	9	The actor played a psychopathic preacher with a restrained malice.
Other	3	9	Volvo stores the information in a secure and protected environment for as long as they believe it will help the company understand how to serve its clients better.
Content-Container	9	12	The winner has received the years worth of beauty products in a hamper.
Instrument-Agency-Inv	1	4	The climber had a hook in each hand.
Member-Collection-Inv	13	15	Flames of purple, pink, yellow and blue dance in the air as a coven of sorcerers call forth energies from within the Empyrean.
Cause-Effect	7	13	In early 2007 renewed a coal mining activity in the region triggered the earthquake, although earthquake activity has been present in the area at least since white settlement first occurred.
Message-Topic	2	5	The melodramatic plot dealt with crises of human emotion.
Other	16	24	As the officer shone his flashlight on the lock he was working on, he spotted a marijuana pipe laying on the floor inside the car.
Entity-Destination	0	12	 Papers of conductor and arranger Andre Kostelanetz are being donated to the library by the musician's estate.
Cause-Effect	0	9	 Lymphedema is an abnormal build-up of fluid that causes swelling, most often in the arms or legs.
Product-Producer-Inv	1	4	This machine pops out pancakes at a rate of 200 pancakes per hour.
Other	0	5	 Families are being thrown into poverty by our corrupt health care system.
Message-Topic	1	10	The book has as its backdrop the political controversy over euthanasia in Australia, where the author is senior lecturer in the Health Law Program.
Instrument-Agency-Inv	1	7	The restaurant creates dishes using farm fresh products and organic products found from local farms like Meadow Mountains and Haystack.
Message-Topic	9	12	The Australian Flexible Learning Framework has released a new report on mobile learning.
Component-Whole	1	4	The chassis of the truck has two wooden beams fixed to it, which carry the body framework; two monorails.
Component-Whole-Inv	1	5	The building contained a large open central space with tables and chairs as well as a nursery and two tearooms.
Content-Container	15	19	It showed a photo of it being enclosed in a black plastic case and the disc was enclosed in paper.
Member-Collection-Inv	14	16	The reddish purple bracts of the flower roll back and split to expose a hand of bananas, usually at the rate of one per day.
Content-Container	1	6	The mummy originally was inside a wooden coffin, which had deteriorated.
Content-Container	1	5	The figurine was inside a chocolate egg eaten by ten-year-old Dixie, a Dalmatian collie living in Aberdeen.
Product-Producer-Inv	5	8	As for camera/lens info, the photographer made the picture, not the camera.
Entity-Origin	9	17	He was 10 to 11 meters away from the accused when the latter ran away from the scene of the incident.
Component-Whole-Inv	1	7	The studentship comprises of a tax free bursary of 15290 GBP pa plus the payment of fees for three years.
Entity-Origin	5	8	In America, generations of Portuguese immigrants from the mainland, Azores and Madeira have brought their often-simple but diverse and always tasty cuisine.
Message-Topic	6	11	On the border issue, the original draft had declared some initial borders, which are to be confirmed and decided by the UN partition plan.
Content-Container	2	6	The Aerosmith game was in a bin over on the other side of the store.
Member-Collection-Inv	1	3	A covey of partridges nested in my pear grove.
Entity-Origin	5	10	This past September, the convicted burglar escaped from an open prison.
Entity-Destination	2	8	The cold temperature waves are flowing into the desert.
Component-Whole	1	4	The rudders in dinghy boats are either fixed or have a lifting blade.
Product-Producer-Inv	8	15	Manuel Neves, the spouse of Idalina, is a mason who did work on the shopping plazas and at Botti's Maple Avenue residence.
Entity-Origin	2	10	The boost voltage is derived from a separate, external low-voltage source so as to meet the (VBOOST-. VSW) voltage requirement.
Message-Topic	3	6	This is an overview of the viewer from a developer's perspective.
Entity-Destination	10	13	Ms. Sendler made lists of these children and placed the lists in a jar that she buried in a garden.
Product-Producer	10	16	One of the requirements of the portfolio is a goal sheet, which is completed by the student.
Cause-Effect-Inv	0	8	 Boils or furuncles are caused by staphylococcal bacterial infections of the hair follicles.
Other	10	14	There were two smiling and waving individuals hanging under the bun in a wicker basket equipped with the big Bunsen burner.
Other	7	10	Nausea is the sensation of unease and discomfort from the stomach, with the sufferers feeling that they may vomit.
Other	2	5	Unfortunately, my friend falls in love easily and breaks her heart all the time.
Instrument-Agency-Inv	1	9	The entertainer defaced the soundman's vehicle with an ice pick.
Content-Container	1	5	The anthrax was in a suitcase, on its way to Canada.
Member-Collection-Inv	0	3	 Herds with one stallion were organized in many stud farms, and a large number of separate lines were recognized.
Content-Container	2	7	An explosive charge was discovered inside a bag at the entrance to the Shalom theater in Moscow.
Component-Whole	13	19	In 1996, a major publishing company simultaneously launched in 13 countries a dinosaur cartoon strip carried in a weekly comic book.
Other	1	6	The church is sinking into indolent obscurity.
Message-Topic-Inv	1	14	The results of the study were subsequently published in a number of leading psychology journals.
Entity-Destination	4	7	People used to throw coins into this fountain.
Other	19	26	Arthur and Franz are thieves, or they're trying to be thieves, and somehow learn that Odile lives in a house that contains a large sum of money.
Cause-Effect	10	15	The confrontation between Martyn and Liz earlier ended with a struggle that resulted in Martyn's drowning.
Entity-Destination	1	6	The aircraft is landing into the sea.
Instrument-Agency-Inv	1	7	The villain sweeps the ceiling with a machine-gun, perforating Milla Jovovich, who is hiding in the ceiling duct.
Entity-Destination	4	7	The head gasket leaked coolant into the oil.
Cause-Effect-Inv	6	8	It's common to get a slight fever from immunizations, which can make them uncomfortable.
Entity-Origin-Inv	3	9	A popular local restaurant is the source of an outbreak linked to Salmonella.
Member-Collection-Inv	4	6	Cornelius Gingerich sold a span of mules to Jake Ayers of Wellman last week.
Component-Whole	2	5	Luckily, the timer of the bomb had malfunctioned and it had not caused further damage.
Member-Collection-Inv	50	52	It was formerly known as How Park, possibly through the early connexion of William de Ow with the parish, and had its origin in the charter of 1200 granting William Briwere the elder chase of hare, fox, cat and wolf through all the king's land (per totam terram nostram) and warren of hares, pheasants and partridges throughout all his own lands, as also licence to inclose two coppices, one of which was situated between King's Somborne and Stockbridge and the other was called How Wood.
Other	1	5	The cyclotron started from the beginning of January 2000.
Product-Producer-Inv	11	12	Then they came near, and spake before the king concerning the king's decree.
Product-Producer-Inv	2	9	The remaining settlers dug a 10 miles (16 km) ditch from the Sevier's east fork into Tropic Valley.
Cause-Effect-Inv	1	6	The brown areas are caused by drought, brown patch, take-all-patch, chinch bugs or grubs.
Message-Topic-Inv	0	11	 Results from this testing were presented in a previous technical progress report for this project.
Other	9	14	Such airships are essentially motorized free balloons and the engines are carried in a car attached to the lower side or bottom of the bag.
Other	1	4	The formation of struvite stones is associated with the presence of urea-splitting bacteria, most commonly Proteus mirabilis (but also Klebsiella, Serratia, Providencia species).
Member-Collection	6	9	Luke played the crucial role of goal-keeper in the team that defeated tournament favourites Croatia 6-4 in the final match.
Cause-Effect	2	8	The backup vocals are from a rather talented female, Stephanie Eitel.
Entity-Origin	2	8	The leeward barchan runs away from the windward barchan because of the inverse relationship between velocity and height.
Content-Container	2	6	His mother's body was in a chest freezer in the basement.
Member-Collection-Inv	5	8	Uniforms were rare, although one unit of royal crossbowmen had been issued with standard black cottes, or tunics, earlier in the 14th century.
Content-Container-Inv	4	9	The contents of the package included one opened individual candy bar wrapper, four unopened candy bar wrappers, one cardboard tray insert, and two cash register receipts.
Product-Producer-Inv	14	17	A powder blue suit and a silver chain mail vest were two of the designer's more subdued creations on sale.
Instrument-Agency-Inv	6	15	Upon emerging from the car, the stranger battered the man to death with a baseball bat.
Cause-Effect-Inv	1	3	Chest pain from indigestion feels like an intense burning and is usually accompanied by regurgitation and gas.
Cause-Effect	20	23	With Bummer gone for the night the groms decide to surf at night with the help of floodlights, but the floodlights cause a power outage for the entire hotel.
Content-Container-Inv	5	7	The other contents of the suitcase included gym shoes, dirty sweat socks, Limburger cheese, scented oils, and a severely poop stained Armani suit.
Content-Container	1	6	The map was locked in a safe in her office.
Component-Whole	15	21	The software made it easier for the team to explore rational ways of expanding the lobby using the geometry of the building.
Component-Whole	3	13	It was a concept car displayed by BMW in 2007 at several international motor shows.
Entity-Destination	7	10	In the next step, the chef added sugar into the mix.
Content-Container	1	5	That box was in a chest that had been locked since at least the early 1800s.
Cause-Effect-Inv	1	5	The eruptions are caused by tectonic forces or by the compaction of sediments at the deltas of large rivers, such as the Mississippi.
Member-Collection-Inv	7	10	Along with the terracotta army, comes a shuffle of terracotta bureaucrats: identified by the knives hanging from their belts, which would have been used to correct mistakes written on strips of bamboo.
Entity-Origin	2	7	Tiger Woods' mother-in-law was released from the hospital Tuesday, 11 hours after a pre-dawn emergency call was made from his Florida mansion because she was suffering from stomach pains.
Other	5	8	The decision to take the meeting on the road gave groups around the world the opportunity to host future Keele Meetings.
Component-Whole-Inv	1	4	The table summarises the results for the remaining 567 women.
Message-Topic	1	4	The book relates epic battles between horses, wolves and the sheep herders and pasture dwellers.
Other	0	7	 Studies described in this article investigated two questions about forgiveness.
Content-Container-Inv	17	20	Each warrior carries a sime, or spatulate-shaped sword, in a leather sheath, and bears a bow and quiver of poisoned arrows.
Product-Producer	1	2	A textile mill is a factory for making textiles.
Other	1	6	The hypermenorrhea was made worse by treatment.
Entity-Origin	11	14	Because pressure is low in the vacuum or inert gas, the gas leaves the metal.
Entity-Destination	3	7	He took his son to the ancient temples in Cambodia.
Member-Collection-Inv	6	9	Canned vocally, Caruso is worth a wilderness of Wagner monkeys.
Instrument-Agency-Inv	2	11	The VAPS cleaner completely retains all ingested dust particles by using water as a filter.
Cause-Effect-Inv	12	15	In the months leading up to trade negotiations, estimates of the economic gains from trade liberalization suddenly become newsworthy.
Component-Whole-Inv	1	4	The book contains short tales, it is regarded as the first book of juvenile literature.
Cause-Effect-Inv	13	16	Hundreds of thousands in central China are sleeping outdoors for fear of more tremors after Saturday's earthquake.
Entity-Origin-Inv	1	2	That strawberry jelly was more like strawberry glue.
Message-Topic-Inv	2	9	Lambert's wartime experiences were related in his excellent 1973 memoir.
Instrument-Agency-Inv	1	4	A man attaches a rope to a 20 kg block, pulling it across a floor with constant velocity.
Other	5	12	While many farmers did their plowing the land with a single furrow plow, some large-scale farmers began to use a multiple share or bukker plow.
Cause-Effect-Inv	1	9	The smell was radiating from all directions, from every tree and branch.
Other	2	5	The severe famine following the good years required a political and economic reorganization in the country.
Cause-Effect-Inv	10	17	Passengers have rights in the event of a delay or cancellation that has been caused by the airline.
Other	8	12	The model was approved by as the top design by a professional panel; however, it was later exhibited for the public.
Instrument-Agency-Inv	12	17	The sensors being created inside the fiber are so tiny that the researchers mark their location with ink.
Other	1	6	The shroud is kept in the cathedral of St. John the Baptist in Turin, Italy.
Instrument-Agency	18	22	The second stage, referred to as the optimizer, optimizes the code according to the various switches on the compiler set by the programmer.
Other	12	16	Biting into the grill-charred, bronze-fleshed Copper River salmon fillet perched on a hill of crisp-tender green beans and roasted fingerling potatoes -- a dribble of mustard vinaigrette around the plate rim the only sauce it wanted -- I was back in San Francisco again.
Cause-Effect-Inv	1	5	The pseudolesion was caused by drainage of the paraumbilical vein.
Member-Collection-Inv	12	15	Here at Flamingo Gardens we are proud to have the most prolific romp of river otters in the world, and romp they do.
Entity-Origin	1	7	The azeotrope was distilled from an equimolar mixture.
Member-Collection	9	12	He changed perspective cricketers view, on role of wicket keeper in the team.
Component-Whole-Inv	1	4	The dolphin uses its flukes for swimming and its flippers for steering.
Other	6	11	It has been assumed that the quench starts at the middle cross-section of the magnet.
Product-Producer	6	7	When Guang Yang worked in a textile factory in her hometown of Beijing, she would sing to pass the time.
Entity-Destination	4	8	She has fetched the poodle into the same acre of ground as pup.
Product-Producer-Inv	0	4	 Stereograph produces the same output.
Other	1	5	The users are running into problems with the installer.
Entity-Destination	2	10	This water painting has been donated to a local art gallery.
Content-Container	9	15	One pottery vessel lay on her breast, and the body was enclosed in a reed mat.
Other	1	8	The detectives have been dragged into a mysterious case.
Content-Container	1	10	The information on the recorded talks is kept in the database.
Entity-Origin	6	9	This still images sequence shows a plane switching from runway 25L to 25R while on final approach in Frankfurt airport.
Other	6	9	I have blocked out the PIN code of the phone (Please do not give this code to the customer).
Cause-Effect-Inv	2	5	Overall, the fire after the earthquake burned out 7456 houses in over 530 localities.
Cause-Effect-Inv	1	5	The evacuation after the Chernobyl accident was poorly planned and chaotic.
Other	14	16	But we are not at all complacent and we are well aware of the challenges around recruitment.
Component-Whole	3	7	There are four caverns located inside the cave with the tunnel heading west being the largest.
Product-Producer	9	12	The satisfaction was complete - please find below a statement from the producer.
Product-Producer	1	5	The film's star, writer and director, Tommy Wiseau, has claimed it to be a black comedy, but other actors involved in the production believe it was supposed to be a melodramatic romance.
Entity-Origin-Inv	13	17	When man sinned, the occasion of his fall was a tree, and the ground cursed brought forth thorns.
Content-Container-Inv	13	18	A federal jury has seen video of a former Louisiana congressman accepting a suitcase filled with $100000 in cash outside a northern Virginia hotel.
Content-Container-Inv	7	10	The mission introduced the spoon bowl, a plastic container with dehydrated food inside.
Component-Whole	9	12	A type T thermocouple controlled air temperature at the inlet of the dryer.
Content-Container	3	7	Stirring the hot popcorn around in a kettle drizzled with sugar, salt and oil evenly coats the popcorn.
Member-Collection-Inv	7	9	As a result of their relatively narrower range of options, predictions regarding their behavior tend to be more accurate.
Other	2	3	Waves and coastal erosion is a good general discussion of these subjects.
Entity-Origin	2	6	Meanwhile the appellant had left the house.
Entity-Origin-Inv	19	22	However, in general the theory languished until 1984 when an international meeting was organized in Kona, Hawaii, about the origin of the moon.
Content-Container	3	7	Many of the ingredients in a gourmet basket are vaguely familiar, but they have been taken to the ultimate level in luxury.
Entity-Destination	0	4	 Investment flows into emerging markets.
Entity-Destination	3	9	The young man's cocktail flew into the running ceiling fan.
Cause-Effect-Inv	1	8	The light in the background is from the sunrise.
Message-Topic	1	4	The book asserts the notion that men and women are as different as beings from other planets.
Cause-Effect	0	10	 Diabetes mellitus is one of the leading causes of irreversible blindness worldwide, and, in the United States.
Product-Producer	1	16	The church, is a stunning onion-domed, golden-filigreed, jewel of a building built (1903-1912) by the Russian aristocracy.
Entity-Destination	1	6	The team journeyed into an uncharted area.
Other	2	6	"A makeup artist applies the finishing touches to Marquesa Lawrence before the taping of a segment of ""The Scholar."""
Entity-Destination	3	10	Four deployed Holloman airmen ran into their former Holloman command chief recently.
Cause-Effect-Inv	18	21	Anthony finds inspiration in a beautiful, enigmatic older woman who teaches him to follow his heart and find happiness through swing dancing.
Member-Collection-Inv	3	6	Scattered among this streak of Celtic tigers are billions of euro loaned by Anglo Irish Bank over the past decade in a calculated play for lucrative returns.
Member-Collection-Inv	4	6	Individuals were granted a wrack of rabbits and some help building a rabbit run in their backyard to start up a small rabbit farm (--40 rabbits and a hutch, perhaps?), along with automatic membership in a cooperative rabbit abatoir.
Cause-Effect-Inv	4	8	In relation to the catastrophe caused by the rains of recent days in the Sierra and Coastal zones of Chiapas.
Entity-Destination	3	6	He put a gallon into his cart and walked back to the front of the store.
Message-Topic-Inv	11	17	They respond directly to these current vacancies mentioning the job code reference on the subject of the mail.
Entity-Origin	2	7	A social ride departs from the Cleveland library and heads for Carbrook where it Splits into 2 groups.
Member-Collection-Inv	3	7	It was a cloud of shrieking black bats that was attacking them.
Content-Container	1	6	The cocaine was concealed inside a teddy bear.
Member-Collection-Inv	22	24	Such an uneasy state of affairs existed until the fifth century, when the empire's Rhine barrier was breached, allowing a vast, mixed horde of barbarians to stream into Italy, thereby laying the groundwork for the kingdoms that would eventually come to dominate the European continent.
Instrument-Agency-Inv	4	9	In that case, the doctor stops the bleeding with hormones.
Cause-Effect	1	3	The product emits radiation.
Cause-Effect	0	7	 Properties of the soils developed from the amphibolites of Santiago-Ponte Ulla, Spain.
Member-Collection-Inv	3	6	We have a congress of different nations and congress within nations and some sports congress.
Entity-Origin	2	17	"A first edition of Charles Darwin's seminal ""The Origin of Species"", which was found in a family's toilet in southern Britain, will be sold this week."
Content-Container-Inv	14	17	U.S. Customs and Border Protection officers stopped a drug-smuggling attempt when they seized a suitcase full of marijuana.
Entity-Destination	1	5	The epidemic is spreading into areas and countries where, until recently, there was little or no HIV present.
Product-Producer	11	15	British scientists are fighting climate change by reducing the harmful greenhouse gases produced by flatulent cows.
Component-Whole-Inv	1	6	The exhibition comprises more than sixty works of art from international public and private collections.
Entity-Destination	2	6	The tonneau cover retracts into a canister.
Entity-Origin-Inv	5	9	Not too long ago, the grass was farmed for hay; then, it was ditched for mosquito control.
Other	16	20	Flowers are reborn from the soil and the climate begins to warm, all set to a score improvised by an orchestra of birds.
Instrument-Agency-Inv	1	8	A ceramist bakes the porcelain in a tin foil and further heats it by placing it an oven.
Other	16	19	Although Harry noticed it during exercise, the change that was identified was the difference in muscular discomfort from the beginning of his training program (riding five miles per day) to his current status two months later.
Message-Topic	3	5	Students write a paragraph stating reasons for doing something, and then a paragraph about how to do something.
Message-Topic	1	5	This statement pointed toward the resolution preferred by the Bosnian Serbs.
Instrument-Agency-Inv	5	8	This usage is uncommon among players of the instrument.
Other	0	10	 Unificationists sees Kingdom coming with the help of the new president.
Entity-Destination	4	7	CSU Stanislaus students take complaints to President's door.
Member-Collection-Inv	9	11	The structure of the benthic boundary layer over a bed of mussels (Mytilus edulis) was investigated in a large racetrack flume.
Message-Topic	1	4	"The novel examined the life of Larry Weller, an ""ordinary man made extraordinary"" by his unique talent for creating labyrinths."
Member-Collection-Inv	15	18	Little did these naive people realize at the time that they were embracing a foul brood of ungrateful vipers, which would soon prove to be their undoing.
Entity-Origin	3	7	After the distraught cub runs away from home, a mischievous storyteller called Bonifacio sweet-talks him into performing on stage.
Other	5	7	The spreading riots threw the country into turmoil.
Cause-Effect	1	7	The protest resulted in hours of traffic jams on Guangzhou's major roads, such as Guangyuanxi Lu, Huangshidong Lu and Dongfeng Lu.
Product-Producer-Inv	7	12	In addition to the landscape display, the students have assembled a window display with the assistance of Fortuna Energy Inc.
Component-Whole-Inv	6	11	A two zone alarm means the alarm has two seperate 'detection' circuits and can identify which circuit was triggered.
Other	3	7	When the great union of the popular masses of France opposed the great union of the adherents of the monarchy and the victory of 'political reform' had been attained, many countries followed the French example and undertook all sorts of 'political reforms'.
Component-Whole	10	14	Thus the leaves situated in the middle part of the stem of the sunflower plant show the highest amounts of endogenous cytokinin-like substances.
Entity-Destination	1	6	An object has been placed into orbit.
Component-Whole	1	4	The crust of the planet was flooded with melt and the crater tended to erase itself.
Other	1	6	The sense was extended from the language to the people who spoke it.
Member-Collection-Inv	6	9	Bella Strings is a professional string ensemble of passionate musicians performing in the greater Orlando area and across Central Florida.
Cause-Effect	0	1	 Fatigue corrosion and stress corrosion are similar, as both are caused by external stresses applied to the pipe and occur inside of the pipe.
Product-Producer-Inv	3	8	So when the plants came up and bore grain, then the weeds appeared also.
Member-Collection-Inv	5	7	The farm takes on the raffle of turkeys in July, when they're just one day old, until they're slaughtered in December.
Cause-Effect-Inv	1	7	The disruption caused by the latest Christmas terrorist has added too much to the weary trip home.
Entity-Origin	1	9	Colonial families of the United States descended from the immigrants who arrived before 1700.
Other	22	27	A University of Washington system named Hubble looks for these black holes and maps them on a Web site, providing an ever-changing constellation of the Internet's weak points.
Message-Topic	5	10	So, the theme of the play has to do with religion.
Product-Producer-Inv	1	4	The watchmaker makes the watch, he winds it up, he sets it going, he is outside the process but he initiates the process, he sets the hands in motion.
Other	1	6	The food is kept in the kitchen and guests help themselves as it is a self service.
