Other	2	7	Entering the fissure created by the meteor's impact, Sephiroth merged with all the energy of the planet, granting him god-like power over it.
Content-Container	1	6	The holy water was in a bottle container in the form of the Virgin Mary.
Other	4	7	Now that recovery and reconstruction after the tsunami are getting under way, we want to see people move into their new homes, communities resume their livelihoods and children back into their rebuilt schools.
Cause-Effect-Inv	1	6	The cysts are caused by chronic inflammation of the perichondrium with production of serous fluid between the perichondrium and cartilage.
Content-Container-Inv	7	12	A tokamak is a toroidal (doughnut shape) magnetic bottle that contains the fusion plasma.
Cause-Effect-Inv	2	6	A women fear from darkness, insects, cockroaches, mice, lizards, spiders and more and more.
Entity-Origin	1	6	The robbers ran away from the store without any money.
Entity-Destination	3	6	The hotel released effluent into the lake.
Product-Producer	2	10	The strange query was coming from a 28-year-old African-American Starbucks manager named Crystal Thompson.
Entity-Origin	1	5	The excitement comes from Frakes's direction -- his liveliness, and his pleasure in looking at, and showing us, events and images.
Entity-Destination	5	8	The company rescheduled the new construction to early next year.
Cause-Effect	0	9	 Cardiovascular disease is one of the leading causes of morbidity and mortality in the UK, as well as in the developed and the developing world.
Member-Collection-Inv	7	9	My vegetable garden was destroyed by a labor of moles.
Component-Whole	3	6	The towers and battlements of this fortress gleam brilliantly on the rare occasions when the sun appears.
Content-Container	0	3	 Ferrets in a sack show more politesse.
Cause-Effect-Inv	12	16	Recent traffic studies by the department show that a majority of the accidents are caused by drivers.
Content-Container	3	6	The freshness of ale in a carton is the limiting factor.
Entity-Origin	5	8	When you're an immigrant or refugee from any country then you have an experience with a botched translated name.
Entity-Origin	13	16	I am grateful to a former editor of Cogito for permission to reproduce material from my article 'An introduction to infinity', 1992.
Entity-Origin	2	8	The diaspora's identity is rooted in an ancient heritage, a rich language and literature and a vibrant culture.
Entity-Destination	14	17	A giant asteroid, like the one shown in this artist's rendering, has thrown fiery debris into Earth's atmosphere.
Other	8	14	The teenager fell seriously ill after receiving the injection, along with thousands of other pupils across Northern Ireland last Friday.
Other	0	5	 Democrats are running into one problem after another trying to pass the health care bill in the Senate.
Member-Collection-Inv	1	3	A skulk of thieves gathered for their monthly summit.
Other	4	7	Hell already offers a cornucopia of employment opportunities for anyone coming from a myriad of backgrounds, but they lack name recognition.
Cause-Effect	1	7	Student protests are turning into a Twitter revolution in Moldova.
Member-Collection-Inv	12	14	I will leave it up to Wes to tell you about the mask of raccoons we encountered on the trip.
Message-Topic	1	3	The talk considers graphs and multi-graphs as a subject of knowledge.
Product-Producer-Inv	1	5	The person who makes a will is not available to explain him or herself, or to correct any technical deficiency or error in expression, when it comes into effect on that person's death.
Other	0	4	 Men work inside a caisson while excavating for bridge foundations.
Component-Whole-Inv	2	6	The antioxidant therapy was comprised of vitamin E, vitamin C, beta carotene, and selenium.
Other	2	7	The loan program is running into insurmountable difficulties.
Entity-Destination	7	11	When the layers have separated, the lower layer drained into a beaker; this phase is thrown away.
Component-Whole-Inv	1	7	The package includes an audio and video receiver that transmits information to the plasma display.
Other	6	8	Everybody in the region experienced the tremors after midnight.
Entity-Destination	4	7	These tanks have leaked contaminants into the groundwater.
Entity-Destination	6	8	The dust storm in Libya blew sand into seashores in the Mediterranean.
Instrument-Agency-Inv	0	14	 Plants obtain a significant reduction in water usage and costs by effectively using conductivity analysis.
Message-Topic	5	9	Fact Magazine was an American publication that commented on controversial topics.
Component-Whole-Inv	1	6	His act includes everything from golden oldies to contemporary tunes.
Other	6	12	The Nepalese government sets up a committee to inquire into the alleged misuse of diplomatic passports.
Entity-Origin	1	10	The answer to the inquiry was solicited from his own mouth through the questioning of the Lord, who then directed him to live in accordance with what he knew.
Component-Whole	8	11	Stones must be set in% inch from the edge of the flat.
Component-Whole	8	14	Woz has outfitted the house with an elaborate swimming pool that extends inside the house by way of an underwater channel.
Entity-Origin	2	6	Two broad topics emerging from the literature on fiscal forecasting are reviewed.
Entity-Origin-Inv	2	9	The outer core is the source of the geomagnetic field.
Component-Whole	24	27	The slide system consists of a slideway and a sliding element, whereas the slide system is connected to at least one piston and the crank of the shaft.
Entity-Destination	5	10	He used to bring some cigarettes into these Middle Eastern countries.
Member-Collection-Inv	11	13	In addition to Weinstein, the band is comprised of a formidable array of luminaries.
Instrument-Agency-Inv	13	20	However, the trial court also found, within the same aggravating factor, that the defendant killed the victim with a deadly weapon.
Entity-Destination	4	11	Winds have been blowing smoke from the fire into heavily populated areas.
Product-Producer-Inv	17	22	But what is not seen in the television pictures, is the almost invisible army of 7000 migrant workers who built the iconic structure.
Component-Whole-Inv	3	4	Specifications of electric heater thermostats include temperature ranging from 50 degrees F to 80 degrees F, current ranging from 19 A to 22 A, & voltage ranging from 120 V to 277 V.
Member-Collection-Inv	8	10	It is a beautiful sight to watch a bouquet of pheasants fly from their nesting area, straight up into the sky.
Component-Whole	1	4	"The gates of the palace of John the Priest were ""made of sardius, with the horn of the horned snake inwrought, so that no man might bring poison within""."
Instrument-Agency-Inv	8	12	She spread a cream wax, applied strips (the spa uses a stripless wax for the bikini), and removed them with such agility that we barely flinched.
Entity-Origin	4	8	There is Chicha, Andian beer made with a maize called jora.
Other	5	12	The origin of the superficial extensors is from a flattened common extensor tendon.
Content-Container-Inv	3	6	There is a suitcase full of money, which is being auctioned off.
Cause-Effect-Inv	1	7	The war was caused by the expansionist desires of Hitler, Mussolini and the Japanese imperialists.
Component-Whole	8	11	They were allowed to use the top two steps of the ladder.
Component-Whole	1	4	The mast of the ship, part of a waterfront memorial in Portland, had fallen into disrepair, tarnishing the image of the once-proud ship.
Content-Container	16	19	It carried 1500 gallons of water in its split saddle tanks and 700 gallons of fuel oil in a bunker behind the cab.
Component-Whole	1	8	The media is the middle part of the artery, made up of a layer of muscle and elastic tissue.
Other	13	16	Clinton Portis, who missed last week's game against Dallas because of a shoulder injury from the preseason, rushed for 86 yards on 16 attempts to become the fifth-fastest player to reach the 6,000-yard mark in his career.
Entity-Destination	1	7	Illegal overcharge was passed on to the customers.
Cause-Effect-Inv	5	7	Thatch is caused by excessive growth from overfertilizing, by allowing the grass to get too high before mowing, or by incorrect watering.
Component-Whole	8	11	This means that current flowed out of the pin of the microcontroller.
Product-Producer-Inv	8	10	He painstakingly taught the chords to the young troubadour's anti-establishment broadsides.
Cause-Effect	2	5	The increased spending caused a strain on the state treasury as the Sultan was spending increasing amounts of time in the harem rather than leading the people.
Entity-Destination	1	11	Each sample of the felt was enclosed in a separate glass vial with blanks of polished lead, silver and copper.
Instrument-Agency-Inv	2	7	As the policeman hit her with his truncheon, another police officer pushed him away from her and shouted for him to stop.
Message-Topic	3	7	The remaining three manuscripts concerned the psychological aspects of gender-confirming surgical treatment.
Other	1	8	A gunman pumped a bullet into his right leg and fled his Northwest Side convenience store with several hundred dollars.
Product-Producer-Inv	2	7	A street writer who specialises in love letters becomes involved with one of the addressees.
Other	12	20	It is a family luxury villa with breeze-kissed balconies from which the sounds of the sea provide a sensuous nightly serenade.
Component-Whole	5	11	The model accurately predicted the snout lengths of a number of pipefishes.
Entity-Destination	3	6	The man poured water into the seeds.
Component-Whole-Inv	5	6	Mount the antenna on the trunk lid, at least 3 inches from the front edge.
Member-Collection-Inv	12	15	This double lie betrays what it is really all about in the coalition of the hypocrites: solidarity with the culprits.
Content-Container	1	6	Welding wire is coiled in a pail and used as an electrode in an automatic or semiautomatic welding operation.
Component-Whole-Inv	3	8	She hold the saw in place with its blade right on the cut line.
Content-Container	5	11	On the table, a potato slice was already placed in a beaker of distilled water.
Component-Whole-Inv	1	5	The program offers a lively discussion of magnificent value.
Entity-Destination	4	9	The winds have blown moop into some formerly moop-free areas.
Other	2	7	A third book was requested by the editor, E.L. Doctorow but he changed jobs before the manuscript was completed.
Cause-Effect-Inv	6	8	Either we saw our mothers show fear from bugs /spiders/cockroaches and learned to fear them irrationally.
Message-Topic	5	8	In this section there are examples comparing possessive adjectives and pronouns.
Entity-Destination	5	10	Shortly, after the injection, the melatonin was released into the bloodstream.
Cause-Effect	10	13	No water enters the inside of the dishwasher, and the motor makes a sound as if under strain.
Other	9	12	Two years ago, President George W. Bush ordered the activation by the end of 2004 of a system capable of defending the United States against a missile attack by a terrorist group or an unfriendly rogue state such as North Korea.
Other	10	11	The government and some private companies hold stakes in this export company.
Entity-Origin	1	9	The statement below comes from the Morristown Humane Society website.
Instrument-Agency-Inv	1	12	The team stapled the plastic along the joists with heavy duty staple guns to hold it in place.
Entity-Destination	4	8	"The scientists placed the substance in a tiny capsule which gets channelled into cancer cells, and is then ""unpacked"" with a laser impulse."
Entity-Destination	1	6	The intestines have migrated into the abdomen from the umbilical cord.
Other	21	24	Many marriages do not recover from affairs at all, but at least one-third do find some way to rebuild trust and happiness after an affair.
Message-Topic	2	7	This introductory chapter sets out the main themes of the book.
Component-Whole	1	4	The bail of the pendant is created in dimensional lattice weave.
Instrument-Agency-Inv	0	12	 Engineers turn CO2 into methane with the help of a novel cellular trick.
Component-Whole	20	23	Gunung Papandayan, has woken up from it's sleep and is now threathening thousands of villagers living around and on the slopes of the vulcano.
Member-Collection	11	14	He claimed to have witnessed terrible abuses in Iraq as a corporal in the army.
Cause-Effect	1	13	The waste, a mixture of gasoline, water and caustic soda, gave off toxic fumes.
Cause-Effect	8	15	Priority must be given to efforts to combat insecurity and thus poverty, major cause of violence most often experienced by poorest.
Member-Collection	6	9	Luke played the crucial role of goal-keeper in the team that defeated tournament favourites Croatia 6-4 in the final match.
Component-Whole	16	19	The Foundation decided to repurpose the building in order to reduce wear and tear on the plumbing in the manor house by redirecting visitors during restoration projects and beyond.
Content-Container-Inv	7	10	I got the idea after getting a bottle with an apple in it as a gift from a cousin.
Entity-Destination	5	8	Disposed perchlorate-based products have released perchlorate into the soil.
Product-Producer-Inv	11	14	Once a major center of opium poppy production in Afghanistan, the province's production of poppy had decreased by up to 95% in 2005.
Other	8	10	In 1805 merchants of the city formed a troop of cavalry in Montreal.
Message-Topic	1	7	Our preview below highlights some of the features from lesser known artists.
Member-Collection-Inv	8	10	At one point, for instance, attacking a large division of musketeers with a small group of lancer cavalry resulted in a massacre of the musketeers.
Other	5	7	Before leaving Peter bought a silver star necklace for Tina.
Cause-Effect	0	9	 Estrogen dominance is one of the main causes of osteoporosis, cancer, ovarian cysts, fibroids and a host of other female problems in the U.S.
Entity-Origin	1	7	The driver was ejected from his small car.
Other	9	12	British, were engaged, at great odds, with the swarming rabble of the alleys.
Entity-Destination	3	6	We drained the liquid into the container.
Content-Container	4	10	Britain's oldest surviving human brain was discovered inside a decapitated skull placed in a small pit near York.
Content-Container	1	5	The dress was in a trunk dated summer of 1938 along with several other dresses from this same period.
Cause-Effect	0	8	 Infection is one of the commonest causes of death in burn patients, particularly.
Other	4	10	This was performed by illumination of the urethra with a candle.
Cause-Effect	2	7	The economic setbacks of 1893 had created unemployment and poverty which caused migration in search of new opportunities.
Content-Container	2	7	An explosive charge was discovered inside a bag at the entrance to the Shalom theater in Moscow.
Entity-Origin	3	9	This Atalanta running skirt is made of beefier Dry-flex fabric, which will help smooth your curves but also stretch to let you move.
Entity-Origin	0	4	 Blood arrives from the animal via suitable tubing and enters the pump.
Product-Producer	5	6	The neighbor, who owns a raisin factory, wanted the property to expand his business.
Other	1	4	Its progenitor made his name with a wonderful non-fiction account of policing in Baltimore called Homicide.
Entity-Destination	4	7	This outlaw has exported terrorism to our society.
Product-Producer-Inv	2	9	The Baha'u'llah religion has liberated human minds by a prohibition within His Faith against any caste with ecclesiastical prerogatives.
Other	2	3	From the anger, sky was evolved, from the sky air was evolved, from the air fire was evolved and from the fire water was evolved.
Product-Producer-Inv	4	9	Georgia was the leading producer of fiber cans and drums, followed by Ohio, Wisconsin, and North Carolina.
Entity-Destination	1	5	The epidemic is spreading into areas and countries where, until recently, there was little or no HIV present.
Member-Collection-Inv	9	11	We sit up for almost an hour before a sounder of boar enter the arena.
Component-Whole-Inv	8	13	Then a piranha tries to get close, the catfish stuns it with his barbels in with in milli seconds suck the fish up like a vacoom.
Product-Producer-Inv	2	6	The R&B singer has issued a statement expressing remorse 'over what transpired' and saying he is seeking counselling.
Entity-Destination	11	15	As the US and Colombian military put pressure on drug traffickers, operations are migrating into nearby countries.
Cause-Effect	0	1	 Fatigue corrosion and stress corrosion are similar, as both are caused by external stresses applied to the pipe and occur inside of the pipe.
Entity-Destination	2	8	360 bln yuan have been invested into post-quake reconstruction.
Instrument-Agency-Inv	7	10	You are in the chair while the dentist gets the drill ready to begin work on your teeth.
Other	1	5	The companies have gone into liquidation.
Message-Topic-Inv	1	6	The government has run into a criticism after quietly closing its grant programme for solar energy last week.
Cause-Effect-Inv	1	8	The accolade was decided upon after an intense discussion between about 200 members.
Member-Collection-Inv	4	6	They are the biggest bunch of crybabies I have dealt with in my 30 years in Washington.
Other	7	12	The government of Iraq has established a committee to consider a proposed amendment to the Constitution of Iraq.
Product-Producer	4	8	The world's largest aid organisation founded by a woman celebrates 90th anniversary.
Cause-Effect-Inv	8	12	We estimate a wind speed associated with the devastation caused by the tornado.
Cause-Effect-Inv	16	18	Significant reductions of these levels produce pastries with poor lift in the oven and with unacceptable shrinkage after cooling.
Member-Collection	7	11	There is a certain dissonance among the essays collected in this volume.
Message-Topic	0	4	 Marketing was focused on stimulating existing subscribers to use the telephone more often.
Member-Collection-Inv	1	4	The set of hyperreal numbers satisfies the same first order sentences as R.
Cause-Effect-Inv	5	9	I get severe headaches and dizziness from colas and drinks with nutrasweet (aspartame) and splenda (sucralose).
Content-Container	4	14	We saw that a piece of the double stent was placed inside the urinary bladder of mice to study the extent of tissue reaction.
Entity-Origin-Inv	0	1	 Canola seed are small, and placement at a shallow depth is required.
Message-Topic	2	6	Jordan's recent works are concerned with questions of truth, beauty and the human condition.
Message-Topic	2	5	The Discworld novels contain common themes and motifs that run through the series.
Instrument-Agency-Inv	1	3	A doctor uses X-rays for radiographic diagnostic purposes.
Entity-Origin	1	9	The mustard is made from brown or black mustard seed and has a smooth, not-too-acidic flavor.
Component-Whole-Inv	1	8	The unit consists of a mobile launcher, an interceptor and a command and control battle management and communication (C2BMC) system.
Other	1	6	The tenant has farmed for this owner for several years and doesn't want to lose the ground, but also does not want to pay the large increase in rent.
Message-Topic	11	15	On the eve of the Olympics, the Times Online ran a story looking at disconcerting trends developing in the doping world.
Entity-Destination	1	8	The concerns over security has moved into the boardrooms.
Cause-Effect	5	9	On my backpacking trip, the insoles caused a hot spot on the left side of my right heel and a blister on the right side of my left heel.
Product-Producer-Inv	2	5	The cactus wren builds many nests in the cactus, but actually nests in only one.
Content-Container	1	5	The stamp was inside a box for a double pack.
Entity-Destination	1	6	The fireman ran into the burning building.
Other	11	18	Clay County, a small but thriving colony grows in the seepage spring which is the source of the creek.
Instrument-Agency-Inv	6	15	Parsley, French, Koomjian and two other members of the group scaled the tree with a rope.
Other	3	4	I sold a gold ring to another company online and they sent me a lousy check for $14.00.
Component-Whole	2	5	The first door inside the bathroom is a linen cupboard.
Cause-Effect-Inv	3	5	Earplugs relieve the discomfort from traveling with a cold allergy or sinus condition.
Other	9	13	It is a motorized spherical mechanism that simulates the rowing motion of an oar.
Message-Topic-Inv	5	9	Throughout the series run, the character has received positive reviews.
Entity-Destination	2	8	Finally, the slider was inserted up into the machine and used to trip the payout switch.
Other	4	13	The judge directed the court to decide the preliminary issue raised by the petitioner.
Entity-Destination	1	7	Your upload has been added to the system.
Message-Topic-Inv	2	7	Samples of good practice were highlighted through film clips presented to the audience.
Entity-Origin	2	12	But the result was derived from a small number of actual HIV cases.
Entity-Destination	4	9	You have fetched character data into a standard result set.
Cause-Effect-Inv	5	11	"Once they grow there, the swelling and inflammation caused by the infection closes off the sac, causing it not to ""shed"" bacteria, and protecting the bacteria inside from antibiotics and your body's own immune cells."
Other	7	10	It utilized a critical eye and free inquiry into the conditions of life and issues of morality.
Message-Topic	1	5	The report insisted on the need to guarantee income security independently of the variations in economic circumstances.
Member-Collection-Inv	8	10	Seth tends to devote his affections to his float of crocodiles that live in the tiny swampland on seabat isle.
Other	0	1	 Heating oil is a refined oil made from petroleum, used in furnaces to heat buildings.
Component-Whole	13	16	An electro-magnetic motion-tracking system (Ascension Flock of Birds ) was installed in the ceiling of the cave to provide positional data.
Component-Whole-Inv	3	6	The stereo cutter head has two coils which move in a magnetic field.
Product-Producer-Inv	3	8	The fuel processor system of the invention generates hydrogen from a hydrocarbon compound or from mixtures of hydrocarbon compounds.
Other	10	11	Because winter has been mild in much of the country, oil prices have been low for the past few months.
Other	1	8	The collaboration produced the PUMP(Pittsburg urban mathematics program) curriculum, which focuses on mathematical analyses of real-world situations, the use of computational tools, and on making algebra accessible to all students.
Member-Collection-Inv	6	9	These aliens were the Covenant, a confederacy of various races brought together by their fanatical religious devotion.
Other	0	7	 Farmers till now have negotiated with the market as individuals.
Other	2	6	The signoff queue is used for reports that the user has not seen before.
Entity-Destination	2	7	The committee meetings have been rescheduled to tomorrow, January 17.
Message-Topic	3	7	Students express their ideas and opinions on topics of interest, and illustrate their writings with drawings and photos.
Instrument-Agency	0	4	 Cigarettes are used by women in order to relax, to avoid gaining weight, and to appear attractive, mature and feminine.
Cause-Effect-Inv	16	18	A tear or a crease changes the character of the surface more drastically than a mere deformation from roundness.
Entity-Destination	7	10	In the next step, the chef added sugar into the mix.
Component-Whole	6	9	Earl turned and leaned on the railing of the balcony.
Component-Whole-Inv	2	4	For the satellite with rotors, one must include the effects of p as well; this modification, consistent with (2.2), is given in (4.3).
Member-Collection-Inv	3	7	A great ensemble cast of likeable young actors makes this a joy to watch.
Entity-Origin	7	10	In this slideshow, images and quotes by artists from past seasons of Art:21 are juxtaposed to create a portrait of architecture in contemporary art.
Member-Collection-Inv	2	5	A great wing of fluorite dragons, the greatest concentration of the rather solitary dragons ever known, joined the desperate battle with the blues and silvers against Chaos.
Component-Whole-Inv	13	14	Tasheki was taking photographs at the encounter site when a bullet hit his jaw bone.
Cause-Effect	1	9	Financial stress is one of the main causes of divorce.
Other	5	11	His intellectually engaging books and essays remain pertinent to illuminating contemporary history.
Member-Collection-Inv	2	6	An emerging bratpack of young female pornographers is storming the market and challenging lads' magazines such as FHM and Esquire..
Entity-Origin	1	6	A man who absconded from a hospital in Abergavenny has been found by police.
Other	7	10	He founded the Emmaus Program, an annual convocation of diocesan clergy for their continuing education and spiritual formation, in 1983.
Product-Producer	3	4	We cleaned the coffee maker, repeating this step again with a fresh vinegar and water mixture.
Entity-Origin	1	6	A student went away from an interview buoyed up by wise and wholesome advice.
Instrument-Agency-Inv	1	7	The surgeon repairs the cartilage with a suture.
Other	16	24	Other non-native species used in aquaculture are brook trout (Salvelinus fontinalis) and lake trout (Salvelinus namaycush), fishes that mainly has been farmed for stocking purposes.
Entity-Destination	3	8	The instructor gave extra credit to an outstanding student.
Cause-Effect-Inv	10	16	The storm ended up causing about a fraction of the damage caused by the Chesapeake Bay storm.
Instrument-Agency-Inv	1	10	This code constructs a triangle from a set of three lines.
Message-Topic	1	4	The survey documents children's opinions on a wide range of social issues.
Cause-Effect	6	9	Sixty five million years ago an asteroid caused the extinction of the dinosaurs.
Content-Container	1	8	The absorbent was contained in a 3 litre reactor.
Component-Whole-Inv	1	16	The apartment comprises a large open plan reception room with direct access to a west facing balcony and stripped and polished floors.
Other	8	9	It is best to use bold flavors in herb butter.
Instrument-Agency-Inv	6	14	On a clear fall night, the president had traveled to Dover on a 40-minute helicopter ride from the White House.
Cause-Effect-Inv	3	13	Major disasters like cyclone, floods and the storm surges, drought are caused by climate change.
Instrument-Agency-Inv	1	11	The priest mixes the Holy Oil and the wine with a spoon and pours it into small containers, as many as there be priests.
Entity-Origin	2	9	The second simulation was started from the uncomplexed x-ray structure after insertion of the ligand into the binding site.
Other	11	14	There are four locations of this restaurant, owned by the Buckley company of Dublin butchers.
Member-Collection	2	5	The average soldier joins your army for the pay, and if you cannot pay him he will walk away and go back to get a job as a farmer or laborer.
Entity-Destination	26	29	Ten-year-old Huynh Thanh Tung was fortunate to survive when the tiny war relic burst into a ball of flames and flying metal as he stuffed the bomb into a bottle.
Entity-Origin	9	14	Republican senators hammered White House science officials about the emails leaked from prominent climate scientists two weeks ago.
Cause-Effect	4	10	Williams syndrome: a genetic disorder that results in selective cognitive impairment.
Entity-Destination	2	7	My two friends have moved into my apartment last weekend.
Content-Container	1	5	The fluid was in a cup, and was intended for use as a lotion by her husband.
Product-Producer-Inv	1	6	Senior bondholders who drafted the reorganization plan for bankrupt Six Flags revealed their investments.
Cause-Effect-Inv	1	8	The injury or death was caused by the intoxication and the employee shall be barred from receiving workers' compensation.
Cause-Effect-Inv	7	10	Diabetes drug shows promise for preventing brain injury from radiation therapy.
Component-Whole	16	20	Extensive references to scientific literature form an important part of each monograph and over 1800 new citations appear in the book.
Other	5	12	The passenger set off the devices at Detroit Metropolitan Airport, causing a commotion and some injuries.
Member-Collection-Inv	6	9	Unfortunately on the right flank a unit of dismounted grenadiers were spotted by a Tau Piranha team supported by Kroot.
Product-Producer-Inv	1	6	The author's reasons for creating a work differ remarkably from his incentive to publicly distribute the work.
Entity-Destination	1	7	Defense contracts have been awarded to the region since 2005.
Entity-Destination	3	9	The government research grant was given to a top school to boost its research activities.
Other	11	16	It's basically just a shack with a fridge and some fosters beers stacked up the back wall.
Cause-Effect-Inv	19	24	"During the trial, the prosecution presented ""pictures of burning bodies and human remains as well as images of the explosion triggered by the Pentagon crash."""
Message-Topic	1	9	This book supplies us with a good deal of material for his biography.
Message-Topic	3	11	It is a drama that is centered around a troubled teenage girl and a family that is trying to get over the loss of their son.
Entity-Destination	6	10	Magnetic nanoworms and nanocrystals deliver the amino acid to the tumors.
Entity-Destination	1	8	The car has been delivered to the upholstery shop.
Message-Topic-Inv	3	7	Lauren also explores bisexuality in this new book.
Entity-Origin	3	8	The Philippines' aboriginal inhabitants arrived from the Asian mainland around 25000 BC.
Cause-Effect-Inv	1	7	The hole has been caused by the accumulation of dust into planets like Earth.
Cause-Effect-Inv	2	6	The abdominal distention caused by the worms was slightly asymmetrical when compared with the normal fright-induced swelling.
Member-Collection-Inv	17	20	On 29 August 1914, C Squadron of the 12th Lancers made a successful charge against a dismounted squadron of Prussian dragoons.
Member-Collection-Inv	18	21	Expecting the lion to come out of the bushes at any moment, we were surprised to see a coalition of male cheetahs instead.
Member-Collection-Inv	7	10	Ellis was one of the so called bratpack of American authors of the 1980's along with Jay McInerney and Tama Janowitz.
Message-Topic	2	6	Students wrote scripts to narrate their story.
Product-Producer	6	8	It was an artificial and unworkable creation of intellectuals supported by the great powers.
Entity-Origin	7	13	Things reach a head when the capricious youngster runs away from the Jeffersons' apartment.
Cause-Effect	4	8	In one case, the waterjet caused a large gouge on the bottom side of a a copper/ wood/copper piece.
Product-Producer	3	8	The draft ministerial declaration developed by the council chairman was untenable and caused the meeting to be still-born.
Other	1	9	The user is cooling a processor with a power usage of 35W, using a conventional heatsink.
Entity-Destination	1	7	The surfer is dropped into a 35-foot wave at Waimea Bay.
Cause-Effect	1	7	The lack of stability caused a strong reliance on the colonizers.
Product-Producer	2	4	In the poem, the author develops the metaphysical issues raised in A Riddle and Canto.
Product-Producer	3	5	"Early in the book, the authors review why the groundswell is taking off and how to participate, and they identify the ""tools"" - blogs, wikis and so on - that drive the groundswell."
Entity-Destination	1	6	The particles were released into the air.
Other	16	22	I recently decided to work a bit outside of Visual Studio and configure a plain text editor to work with the C# compiler.
Other	24	27	Literary criticism is the study of literature by means of a microscopic knowledge of the language in which a book is written, of its growth from various roots, of its stages of development and the factors influencing them, of its condition in the period of this particular composition, of the writer's idiosyncrasies of thought and style in his ripening periods, of the general history and literature of his race, and of the special characteristics of his age and of his contemporary writers.
Member-Collection-Inv	10	13	Next up was the climb, a slow steady rock strewn menage of eirie shadows reflecting off of tall trees and red rocks.
Other	1	9	The experiments reported in this article investigated two specific properties of the location probability effect.
Other	14	18	But none of this was really necessary, because you just head for the largest building ever created by man.
Cause-Effect	0	1	 Pinworm infestation is very rarely fatal; death and morbidity are from secondary infection.
Cause-Effect-Inv	7	9	Short-term side effects are uncommon, but include headache from eyestrain, nausea, agitation or nervousness.
Cause-Effect-Inv	9	11	Videotape is a fragile medium subject to damage and deterioration from exposure to poor environmental conditions and inadequate handling practices.
Message-Topic	1	8	An article has been prepared on patient self testing of oral anticoagulation.
Content-Container	1	5	The figurine was inside a chocolate egg eaten by ten-year-old Dixie, a Dalmatian collie living in Aberdeen.
Product-Producer	1	5	The book by the death-march survivor constitutes the basis of the case.
Entity-Destination	6	11	Other private sector stakeholders have placed funds into a separate state-specific account.
Component-Whole	5	6	"Most techniques to ""thicken"" the eyebrow hair are actually meant to give the appearance of thicker eyebrows, without really affecting the eyebrow hair growth itself."
Product-Producer	2	7	The third novel by the well-known Turkish writer recounts the life of a young Italian Christian taken captive at sea by the Ottoman Turks in the 17th century.
Entity-Destination	1	7	The passenger was placed into a small room before being transported to Harborview Medical Center for treatment.
Member-Collection-Inv	0	3	 Herds with one stallion were organized in many stud farms, and a large number of separate lines were recognized.
Product-Producer-Inv	10	14	Here is Jose Mojica Marins, the popular Coffin Joe, a filmmaker who invented a cinema of total grossness.
Component-Whole	15	21	The software made it easier for the team to explore rational ways of expanding the lobby using the geometry of the building.
Member-Collection-Inv	7	10	Each club member flew his flock or kit of twenty pigeons, to be judged for twenty minutes.
Member-Collection-Inv	3	5	But my local bellowing of bullfinches prefer natural food.
Cause-Effect-Inv	9	14	On investigation, however, it was found that all the noise was caused by the arrival of Fred Riemer with an ox-team load of flour.
Other	7	10	His new research shows that the tree trunks in the forest act like hot water bottles.
Member-Collection-Inv	5	7	I once had a mixed orchard of plums, sweet cherries, apricots, tart cherries, peaches and apples.
Message-Topic-Inv	1	6	Their marriage became the topic of conversation in all circles of society.
Member-Collection-Inv	4	6	A large wading bird rookery of egrets, herons, ibis and anhinga is along the lake edge at the east side of the park.
Product-Producer-Inv	3	7	The 25-member steering committee that drafted the document also passed it through two Palestinian GFM organizers.
Message-Topic	1	7	A script was written describing the initial situation, with ongoing scenarios developed containing essential actions.
Cause-Effect-Inv	1	5	The birthmarks are caused by expansions (dilations) in tiny blood vessels called capillaries.
Member-Collection-Inv	8	10	The frenetic jostling for elbow room among the ratpack of photographers is more usually the case.
Content-Container-Inv	3	6	I found a bottle with 5 fentermine in it yesterday.
Member-Collection-Inv	3	7	Here is a dole of female wild turkeys.
Product-Producer	13	17	One of the most important ostraca found at Mesad Hashavyahu is a written appeal by a field worker to the fortress's governor.
Entity-Origin-Inv	16	17	Aspergillus niger was found capable of rapidly converting about 97% of the sugar from brewery spent grain liquor to fungal mass.
Entity-Origin	1	4	The joey leaves the pouch for short periods in about nine months of age, but continues to be suckled until it is about 18 months of age.
Other	3	6	The scientists injected fluids into the animals.
Component-Whole-Inv	1	5	The accommodation briefly comprises of hall, downstairs w.c., lounge, kitchen, three bedrooms and bathroom.
Content-Container-Inv	18	21	The mechanism whereby air enters the skull could perhaps be compared to that in which air enters a bottle full of liquid.
Cause-Effect-Inv	8	11	The author clearly got a great deal of pleasure from the work and did not allow his vast amount of material to force him into shallow generalizations.
Component-Whole	19	22	As Zhivago (Omar Sharif) grabs her hand to help her aboard, she slips and seems to fall beneath the wheels of the train.
Member-Collection-Inv	3	5	There is a gulp of cormorants that scavenge this stretch of the Sacramento River where I usually kayak.
Member-Collection-Inv	8	10	So look out in your gardens for unexpected visitors, including waterbirds such as moorhen, water rail, and snipe, which struggle more than most to find food.
Cause-Effect-Inv	2	7	A neoplastic recurrence arose from an extensive radiation induced ulceration.
Content-Container	3	10	All of the data is stored in a Microsoft Access database.
Other	10	11	He had visited Myer's during the afternoon and bought a gold bracelet for $300.
Component-Whole-Inv	6	9	Belying the fashionable exterior of the dress, the inner bodice was made with a section of a homespun linen bedsheet, on which one can still see the embroidered initials of the owner.
